	Subject	CRN	Subject Abbr	Course Number	Section	Campus	Credit Hours	Title	Days	Time	Section Capacity	Section Actual	Section Remaining	Waitlist Capacity	Waitlist Actual	Waitlist Remaining	Instructor(s)	Date	Location	Attributes
1685	Mechanical Engineering	21419	ENME	4420	0	C	3.000	Machine Design	TR	09:25 am-10:40 am	48	24	24	0	0	0	Mohammadjavad   Mahtabi Oghani	01/10-05/03	EMCS 404	CECS Differential Course Fee and Upper Division Credit
1686	Mechanical Engineering	21420	ENME	4430	0	C	3.000	Thermal Component Design	TR	10:50 am-12:05 pm	42	23	19	0	0	0	Prakash R  Damshala	01/10-05/03	EMCS 422	CECS Differential Course Fee and Upper Division Credit
1687	Mechanical Engineering	20588	ENME	4470	0	C	2.000	Mechanical Engineering Experimentation Laboratory	M	11:00 am-11:50 am	20	20	0	0	0	0	Charles Hagan  Margraves, Gary H  McDonald 	01/10-05/03	EMCS 401	CECS Differential Course Fee and Lab/Studio Fee and Upper Division Credit
1688	Mechanical Engineering	20589	ENME	4470	01	C	2.000	Mechanical Engineering Experimentation Laboratory	M	11:00 am-11:50 am	20	6	14	0	0	0	Charles Hagan  Margraves, Gary H  McDonald 	01/10-05/03	EMCS 401	CECS Differential Course Fee and Lab/Studio Fee and Upper Division Credit
1689	Mechanical Engineering	24119	ENME	4480	0	C	3.000	Kinematics and Dynamics of Machinery II	TR	05:15 pm-06:30 pm	48	50	-2	0	0	0	Gary H  McDonald	01/10-05/03	EMCS 404	CECS Differential Course Fee and Upper Division Credit
1690	Mechanical Engineering	20435	ENME	4500	0	C	3.000	Mechanical Engineering Design Project	MW	02:00 pm-03:15 pm	40	26	14	0	0	0	Trevor S  Elliott	01/10-05/03	EMCS 403	CECS Differential Course Fee and Upper Division Credit
1691	Mechanical Engineering	21233	ENME	4850	0	C	3.000	Interdisciplinary Design Project II	TR	03:05 pm-04:20 pm	48	29	19	0	0	0	Trevor S  Elliott	01/10-05/03	EMCS 404	CECS Differential Course Fee and Upper Division Credit
1692	Mechanical Engineering	24548	ENME	4995R	01	C	1.000-3.000	Departmental Thesis	N/A	TBD	0	1	-1	0	0	0	Mohammadjavad   Mahtabi Oghani	01/10-05/03	TBD	CECS Differential Course Fee and Repeatable Course and Upper Division Credit
1693	Mechanical Engineering	24549	ENME	4995R	02	C	1.000-3.000	Departmental Thesis	N/A	TBD	0	1	-1	0	0	0	Hamdy Mohamed Elsayed Morsy  Ibrahim	01/10-05/03	TBD	CECS Differential Course Fee and Repeatable Course and Upper Division Credit
1694	Mechanical Engineering	24821	ENME	4998R	01	C	1.000	Individual Studies	N/A	TBD	0	1	-1	0	0	0	Trevor S  Elliott	03/01-04/25	TBD	CECS Differential Course Fee and Repeatable Course and Upper Division Credit
1695	Mechanical Engineering	22409	ENME	5100	01	C	3.000	Computational Fluid Dynamics I	MW	09:00 am-10:15 am	15	4	11	0	0	0	Kidambi   Sreenivas	01/10-05/03	EMCS 402	CECS Differential Course Fee and Repeatable Course
1696	Mechanical Engineering	22743	ENME	5449	0	C	4.000	 Engineering Analysis of Renewable Energy Resources	TR	05:15 pm-06:55 pm	15	6	9	0	0	0	Prakash R  Damshala	01/10-05/03	EMCS 407	CECS Differential Course Fee and Repeatable Course
1697	Mechanical Engineering	24788	ENME	5900R	02	C	3.000	Engineering Project	N/A	TBD	1	1	0	0	0	0	Kidambi   Sreenivas	01/10-05/03	TBD	CECS Differential Course Fee and Repeatable Course
1698	Mechanical Engineering	23567	ENME	5999R	01	C	1.000-6.000	 Thesis	N/A	TBD	2	1	1	0	0	0	Reetesh   Ranjan	01/10-05/03	TBD	CECS Differential Course Fee and Full Time Equivalent and Repeatable Course
1699	Mechanical Engineering	23568	ENME	5999R	03	C	1.000-6.000	 Thesis	N/A	TBD	2	3	-1	0	0	0	Kidambi   Sreenivas	01/10-05/03	TBD	CECS Differential Course Fee and Full Time Equivalent and Repeatable Course
1700	Mechanical Engineering	23871	ENME	5999R	05	C	1.000-6.000	 Thesis	N/A	TBD	1	1	0	0	0	0	Trevor S  Elliott	01/10-05/03	TBD	CECS Differential Course Fee and Full Time Equivalent and Repeatable Course
1701	Mechanical Engineering	23898	ENME	5999R	06	C	1.000-6.000	 Thesis	N/A	TBD	0	1	-1	0	0	0	Mohammadjavad   Mahtabi Oghani	01/10-05/03	TBD	CECS Differential Course Fee and Full Time Equivalent and Repeatable Course
1702	Mechanical Engineering	23823	ENME	7950R	0	C	1.000-9.000	Doctoral Research	N/A	TBD	0	1	-1	0	0	0	Reetesh   Ranjan	01/10-05/03	TBD	CECS Differential Course Fee and Repeatable Course
1703	Mechanical Engineering	24782	ENME	7950R	01	C	1.000-9.000	Doctoral Research	N/A	TBD	1	1	0	0	0	0	Khalid H  Tantawi	01/10-05/03	TBD	CECS Differential Course Fee and Repeatable Course
1704	Mechanical Engineering	24727	ENME	7999R	0	C	1.000-12.000	Dissertation	N/A	TBD	1	1	0	0	0	0	Mohammadjavad   Mahtabi Oghani	01/10-05/03	TBD	CECS Differential Course Fee and Repeatable Course
1705	Military Science	20210	MILS	1060	0	C	2.000	Basic Leadership	T	09:25 am-10:40 am	24	17	7	0	0	0	Alexander J  Herink, Zachary Maldon  Hatcher , David Keith  Jeffries 	01/10-05/03	WCH 162A-B	Lower Division Credit
1706	Military Science	20211	MILS	1060L	0	C	0.000	Basic Leadership Laboratory	R	01:40 pm-04:20 pm	35	9	26	0	0	0	Alexander J  Herink, David Keith  Jeffries , Lila Ann  Walker 	01/10-05/03	WCH 162A-B	Lower Division Credit
1707	Military Science	21838	MILS	1080R	0	C	1.000	Army ROTC Fitness Program	MWF	06:00 am-07:30 am	80	47	33	0	0	0	Alexander J  Herink, Zachary Maldon  Hatcher , David Keith  Jeffries 	01/10-05/03	TBD	Beyond the Classroom and Lower Division Credit and Repeatable Course
1708	Military Science	20813	MILS	2060	01	C	3.000	Foundations of Tactical Leadership	MWF	11:00 am-11:50 am	24	12	12	0	0	0	Alexander J  Herink, Zachary Maldon  Hatcher , David Keith  Jeffries 	01/10-05/03	WCH 162A-B	Lower Division Credit
1709	Military Science	20212	MILS	2060L	0	C	0.000	Foundations of Tactical Leadership Laboratory	R	01:40 pm-04:20 pm	30	11	19	0	0	0	Alexander J  Herink, Zachary Maldon  Hatcher , David Keith  Jeffries 	01/10-05/03	WCH 162A-B	Lower Division Credit
1710	Military Science	20213	MILS	3060	0	C	4.000	Leadership in Changing Environments	MWF	10:00 am-10:50 am	24	15	9	0	0	0	Alexander J  Herink, Zachary Maldon  Hatcher , David Keith  Jeffries 	01/10-05/03	WCH 162A-B	Upper Division Credit
1711	Military Science	20214	MILS	3060L	0	C	0.000	Leadership in Changing Environments Laboratory	R	01:40 pm-04:20 pm	20	8	12	0	0	0	Alexander J  Herink, David Keith  Jeffries 	01/10-05/03	WCH 162A-B	Upper Division Credit
1712	Military Science	20572	MILS	3080	0	D	3.000	Military History	N/A	TBD	20	20	0	0	0	0	Zachary Maldon  Hatcher, Alexander J  Herink , David Keith  Jeffries 	01/10-05/03	XX INTERNET	Potential Test Proctoring Fee and Upper Division Credit
1713	Military Science	20220	MILS	4060	0	C	4.000	Officership	MWF	09:00 am-09:50 am	20	12	8	0	0	0	Alexander J  Herink, David Keith  Jeffries 	01/10-05/03	WCH 162A-B	Upper Division Credit
1714	Military Science	20222	MILS	4060L	0	C	0.000	Officership Laboratory	R	01:40 pm-04:20 pm	20	12	8	0	0	0	Alexander J  Herink, Zachary Maldon  Hatcher , David Keith  Jeffries 	01/10-05/03	WCH 162A-B	Upper Division Credit
1715	Military Science	22956	MILS	4900R	01	C	1.000	Military Leadership Topics	MWF	08:00 am-08:50 am	10	2	8	0	0	0	Alexander J  Herink	01/10-05/03	TBD	Repeatable Course and Upper Division Credit
1716	Modern Languages	24219	MLNG	1050	0	D	3.000	Arthurian Film and Literature	N/A	TBD	40	40	0	0	0	0	Karen G  Casebier	01/10-05/03	XX INTERNET	Lower Division Credit and Literature and Potential Test Proctoring Fee and Thoughts, Values and Beliefs
1717	Modern Languages	22589	MLNG	1500R	0	D	3.000	World Cinema	N/A	TBD	30	27	3	0	0	0	Monica R  Garoiu	01/10-05/03	XX INTERNET	Lower Division Credit and Potential Test Proctoring Fee and Repeatable Course and Visual & Performing Arts
1718	Modern Languages	23462	MLNG	1500R	01	C	3.000	World Cinema	MWF	11:00 am-11:50 am	25	18	7	0	0	0	Edwin   Murillo	01/10-05/03	BROK 201	Lower Division Credit and Repeatable Course and Visual & Performing Arts
1719	Modern Languages	24523	MLNG	2000	01	D	1.000-3.000	Encountering Global Cultures	N/A	TBD	0	10	-10	0	0	0	Matthew S  Stuckwisch	01/10-05/03	XX INTERNET	Beyond the Classroom and Lower Division Credit and Potential Test Proctoring Fee
1720	Mosaic	23090	MOSA	1002	0	C	1.000	Independence, Study, and Social Strategies II	F	02:00 pm-02:50 pm	0	15	-15	0	0	0	Amy M  Rutherford	01/10-05/03	BROK 401	Lower Division Credit
1721	Mosaic	24663	MOSA	1010R	01	C	1.000	Mentoring and Leadership	R	12:15 pm-01:05 pm	0	3	-3	0	0	0	Jaime A  Butler	01/10-05/03	BROK 301	Repeatable Course
1722	Mosaic	24664	MOSA	1010R	02	C	1.000	Mentoring and Leadership	W	12:00 pm-12:50 pm	0	12	-12	0	0	0	Jaime A  Butler	01/10-05/03	BROK 301	Repeatable Course
1723	Mosaic	23091	MOSA	2002	0	C	1.000	Developing Identity, Strengths, and Self-Perception II	R	03:30 pm-04:30 pm	0	10	-10	0	0	0	Mary-Elizabeth   Goodman	01/10-05/03	BROK 401	Lower Division Credit
1724	Mosaic	23092	MOSA	3002	0	C	1.000	Strength Based Professional Development II	M	04:00 pm-05:00 pm	0	10	-10	0	0	0	Amy M  Rutherford	01/10-05/03	BROK 401	Upper Division Credit
1725	Mosaic	23093	MOSA	4002	0	C	1.000	Navigating the Workplace II	T	04:30 pm-05:30 pm	0	6	-6	0	0	0	Amy M  Rutherford	01/10-05/03	BROK 401	Upper Division Credit
1726	Mosaic	23094	MOSA	4202	0	C	1.000	Cultivating Work-Life Balance II	W	01:00 pm-01:50 pm	0	7	-7	0	0	0	Amy M  Rutherford	01/10-05/03	BROK 401	Upper Division Credit
1727	Music	21609	MUS	0020R	0	C	1.000	Chattanooga Singers	M	05:30 pm-08:00 pm	80	20	60	0	0	0	Joseph K  Ford	01/10-05/03	540MC 108	Lower Division Credit and Repeatable Course
1728	Music	21610	MUS	0020R	01	C	0.000	Chattanooga Singers	M	05:30 pm-08:00 pm	80	3	77	0	0	0	Joseph K  Ford	01/10-05/03	540MC 108	Lower Division Credit and Repeatable Course
1729	Music	21611	MUS	0022R	0	C	1.000	Chamber Singers	MW	12:00 pm-12:50 pm	38	19	19	0	0	0	Joseph K  Ford	01/10-05/03	540MC 108	Lower Division Credit and Repeatable Course
1730	Music	21612	MUS	0022R	01	C	0.000	Chamber Singers	MW	12:00 pm-12:50 pm	38	4	34	0	0	0	Joseph K  Ford	01/10-05/03	540MC 108	Lower Division Credit and Repeatable Course
1731	Music	22005	MUS	0026R	01	C	0.000	Women's Chorale	TR	10:50 am-12:05 pm	30	7	23	0	0	0	Alison Elizabeth  Allerton	01/10-05/03	540MC 108	Beyond the Classroom and Lower Division Credit and Repeatable Course
1732	Music	24586	MUS	0026R	02	C	1.000	Women's Chorale	TR	10:50 am-12:05 pm	30	18	12	0	0	0	Alison Elizabeth  Allerton	01/10-05/03	540MC 108	Lower Division Credit and Repeatable Course
1733	Music	22007	MUS	0031R	0	C	1.000	Concert Band	M	03:00 pm-04:50 pm	40	24	16	0	0	0	Randall Ogren  Coleman	01/10-05/03	FACT 104	Lower Division Credit and Repeatable Course
1734	Music	22008	MUS	0031R	01	C	0.000	Concert Band	M	03:00 pm-04:50 pm	40	5	35	0	0	0	Randall Ogren  Coleman	01/10-05/03	FACT 104	Lower Division Credit and Repeatable Course
1735	Music	24220	MUS	0036R	0	C	1.000	Jazz Ensemble	TR	05:00 pm-06:30 pm	20	9	11	0	0	0	Richard James  Stichler	01/10-05/03	FACT 104	Lower Division Credit and Repeatable Course
1736	Music	24221	MUS	0036R	01	C	0.000	Jazz Ensemble	TR	05:00 pm-06:30 pm	20	2	18	0	0	0	Richard James  Stichler	01/10-05/03	FACT 104	Lower Division Credit and Repeatable Course
1737	Music	24501	MUS	0040R	01	C	0.000-1.000	Opera Workshop	TR	03:05 pm-05:00 pm	20	2	18	0	0	0	Perry   Ward	01/10-05/03	CADK 200	Lower Division Credit and Repeatable Course
1738	Music	21613	MUS	0050R	0	C	1.000	University Orchestra	T	07:00 pm-09:00 pm	30	17	13	0	0	0	Sandra L  Morris	01/10-05/03	FACT 104	Lower Division Credit and Repeatable Course
1739	Music	24222	MUS	0050R	01	C	0.000	University Orchestra	T	07:00 pm-09:00 pm	30	1	29	0	0	0	Sandra L  Morris	01/10-05/03	FACT 212	Lower Division Credit and Repeatable Course
1740	Music	22010	MUS	0061R	0	C	1.000	Percussion Ensemble	MWF	01:00 pm-01:50 pm	10	8	2	0	0	0	Monte C  Coulter	01/10-05/03	FACT 104	Lower Division Credit and Repeatable Course
1741	Music	21617	MUS	0531R	0	C	1.000	Violin Instruction	N/A	TBD	2	1	1	0	0	0	Joshua Luke  Holritz	01/10-05/03	TBD	Lower Division Credit and Music Fee Hourly and Repeatable Course
1742	Music	24690	MUS	0532R	01	C	1.000	Viola Instruction	N/A	TBD	5	1	4	0	0	0	Joshua Luke  Holritz	01/10-05/03	TBD	Lower Division Credit and Music Fee Hourly and Repeatable Course
1743	Music	24691	MUS	0533R	01	C	1.000	Cello Instruction	N/A	TBD	5	2	3	0	0	0	"<ABBR title = ""To Be Announced"">TBA</ABBR>"	01/10-05/03	TBD	Lower Division Credit and Music Fee Hourly and Repeatable Course
1744	Music	24223	MUS	0534R	0	C	1.000	String Bass Instruction	N/A	TBD	2	1	1	0	0	0	Taylor Alexander  Brown	01/10-05/03	TBD	Lower Division Credit and Music Fee Hourly and Repeatable Course
1745	Music	23858	MUS	0550R	01	C	1.000	Voice Instruction	N/A	TBD	2	1	1	0	0	0	Rebecca Tate  St Goar	01/10-05/03	TBD	Lower Division Credit and Music Fee Hourly and Repeatable Course
1746	Music	24579	MUS	0550R	02	C	1.000	Voice Instruction	N/A	TBD	5	3	2	0	0	0	Jan E  Cochrane	01/10-05/03	TBD	Lower Division Credit and Music Fee Hourly and Repeatable Course
1747	Music	23464	MUS	0571R	0	C	1.000	Flute Instruction	N/A	TBD	5	1	4	0	0	0	Ronda   Ford	01/10-05/03	TBD	Lower Division Credit and Music Fee Hourly and Repeatable Course
1748	Music	24224	MUS	0573R	0	C	1.000	Clarinet Instruction	N/A	TBD	5	2	3	0	0	0	Monte Cristo  Coulter	01/10-05/03	TBD	Lower Division Credit and Music Fee Hourly and Repeatable Course
1749	Music	24580	MUS	0591R	01	C	1.000	Trumpet Instruction	N/A	TBD	5	1	4	0	0	0	Erika   Schafer	01/10-05/03	TBD	Lower Division Credit and Music Fee Hourly and Repeatable Course
1750	Music	21625	MUS	0610R	0	C	1.000	Percussion Instruction	N/A	TBD	2	1	1	0	0	0	Monte C  Coulter	01/10-05/03	TBD	Lower Division Credit and Music Fee Hourly and Repeatable Course
1751	Music	21626	MUS	1000R	0	C	0.000	Seminar	R	02:00 pm-02:50 pm	50	35	15	0	0	0	Kenyon D  Wilson	01/10-05/03	FACT 381	Lower Division Credit and Repeatable Course
1752	Music	20259	MUS	1110	0	C	3.000	Introduction to Music	MW	02:00 pm-03:15 pm	58	58	0	0	0	0	Stephen Lowell  Brannen	01/10-05/03	EMCS 230	Course Materials Charge and Lower Division Credit and Visual & Performing Arts
1753	Music	20261	MUS	1110	01	C	3.000	Introduction to Music	TR	10:50 am-12:05 pm	58	57	1	0	0	0	Nikolasa K  Tejero	01/10-05/03	EMCS 201	Course Materials Charge and Lower Division Credit and Visual & Performing Arts
1754	Music	20252	MUS	1110	02	D	3.000	Introduction to Music	N/A	TBD	30	28	2	0	0	0	Jocelyn B  Sanders	01/10-05/03	XX INTERNET	Course Materials Charge and Lower Division Credit and Potential Test Proctoring Fee and Visual & Performing Arts
1755	Music	20260	MUS	1110	03	D	3.000	Introduction to Music	N/A	TBD	30	30	0	0	0	0	Jocelyn B  Sanders	01/10-05/03	XX INTERNET	Course Materials Charge and Lower Division Credit and Potential Test Proctoring Fee and Visual & Performing Arts
1756	Music	23478	MUS	1110	05	D	3.000	Introduction to Music	N/A	TBD	30	28	2	0	0	0	Erika   Schafer	01/10-05/03	XX INTERNET	Course Materials Charge and Lower Division Credit and Potential Test Proctoring Fee and Visual & Performing Arts
1757	Music	21079	MUS	1210	0	C	1.000	Class Piano for Non-Music Majors	TR	12:15 pm-01:05 pm	10	5	5	0	0	0	Janet E  Sump	01/10-05/03	CADK 306	Lower Division Credit
1758	Music	24581	MUS	1511R	01	C	1.000	Piano Instruction	N/A	TBD	10	4	6	0	0	0	Lynn Worcester  Jones	01/10-05/03	TBD	Lower Division Credit and Music Fee Hourly and Repeatable Course
1759	Music	22017	MUS	1535R	0	C	1.000	Guitar Instruction	N/A	TBD	10	1	9	0	0	0	Stephen Lowell  Brannen	01/10-05/03	TBD	Lower Division Credit and Music Fee Hourly and Repeatable Course
1760	Music	23469	MUS	1535R	01	C	1.000	Guitar Instruction	N/A	TBD	0	2	-2	0	0	0	Katherine Goforth  Elverd	01/10-05/03	TBD	Lower Division Credit and Music Fee Hourly and Repeatable Course
1761	Music	24227	MUS	1550R	0	C	1.000	Voice Instruction	N/A	TBD	5	3	2	0	0	0	Jan E  Cochrane	01/10-05/03	TBD	Lower Division Credit and Music Fee Hourly and Repeatable Course
1762	Music	24228	MUS	1571R	0	C	1.000	Flute Instruction	N/A	TBD	5	1	4	0	0	0	Ronda   Ford	01/10-05/03	TBD	Lower Division Credit and Music Fee Hourly and Repeatable Course
1763	Music	22019	MUS	1573R	0	C	1.000	Clarinet Instruction	N/A	TBD	5	1	4	0	0	0	Monte Cristo  Coulter	01/10-05/03	TBD	Lower Division Credit and Music Fee Hourly and Repeatable Course
1764	Music	24229	MUS	1574R	0	C	1.000	Saxophone Instruction	N/A	TBD	2	1	1	0	0	0	Clinton J  Schmitt	01/10-05/03	TBD	Lower Division Credit and Music Fee Hourly and Repeatable Course
1765	Music	24673	MUS	1594R	01	C	1.000	Euphonium Instruction	N/A	TBD	5	1	4	0	0	0	Kenyon D  Wilson	01/10-05/03	TBD	Lower Division Credit and Music Fee Hourly and Repeatable Course
1766	Music	24617	MUS	1595R	01	C	1.000	Tuba Instruction	N/A	TBD	5	1	4	0	0	0	Kenyon D  Wilson	01/10-05/03	TBD	Lower Division Credit and Music Fee Hourly and Repeatable Course
1767	Music	24230	MUS	1610R	0	C	1.000	Percussion Instruction	N/A	TBD	2	2	0	0	0	0	Monte C  Coulter	01/10-05/03	TBD	Lower Division Credit and Music Fee Hourly and Repeatable Course
1768	Music	23470	MUS	1710	0	C	2.000	Musicianship I	MW	09:00 am-09:50 am	30	34	-4	0	0	0	Lee D  Harris	01/10-05/03	FACT 104	Lower Division Credit
1769	Music	23471	MUS	1730	0	C	1.000	Musicianship Lab I	TR	08:25 am-09:15 am	13	11	2	0	0	0	Emma Jean  Motok	01/10-05/03	CADK 306	Lower Division Credit
1770	Music	23749	MUS	1730	01	C	1.000	Musicianship Lab I	TR	09:25 am-10:15 am	13	12	1	0	0	0	Emma Jean  Motok	01/10-05/03	CADK 306	Lower Division Credit
1771	Music	24811	MUS	1730	02	C	1.000	Musicianship Lab I	N/A	TBD	13	11	2	0	0	0	Emma Jean  Motok	01/10-05/03	TBD	Lower Division Credit
1772	Music	23894	MUS	1750	01	C	2.000	Aural Skills I	TR	08:25 am-09:15 am	15	18	-3	0	0	0	Lee D  Harris	01/10-05/03	FACT 104	Lower Division Credit
1773	Music	23905	MUS	1750	02	C	2.000	Aural Skills I	TR	09:25 am-10:15 am	15	16	-1	0	0	0	Lee D  Harris	01/10-05/03	FACT 104	Lower Division Credit
1774	Music	22599	MUS	1800	0	C	1.000	Introduction to Music Education	F	09:00 am-09:50 am	28	10	18	0	0	0	Lee D  Harris	01/10-05/03	FACT 212	Lower Division Credit
1775	Music	22600	MUS	1810	0	C	3.000	Introduction to Music Therapy	TR	03:05 pm-04:20 pm	10	10	0	0	0	0	Katherine Goforth  Elverd	01/10-05/03	FACT 212	Lower Division Credit
1776	Music	23725	MUS	1999R	01	C	1.000	Dance for Music Therapists	F	09:00 am-09:50 am	10	12	-2	0	0	0	Jessica Brooke  Fincher	01/10-05/03	ARC 302	Lower Division Credit and Repeatable Course
1777	Music	23785	MUS	1999R	02	C	1.000	Guitar for Music Therapists	R	04:30 pm-06:00 pm	0	10	-10	0	0	0	Katherine Goforth  Elverd	01/10-05/03	FACT 218	Lower Division Credit and Repeatable Course
1778	Music	24819	MUS	1999R	03	C	1.000	Special Project: Seminar	N/A	TBD	1	1	0	0	0	0	Kenyon D  Wilson	03/01-04/25	TBD	Lower Division Credit and Repeatable Course
1779	Music	21628	MUS	2000R	0	C	0.000	Seminar	R	02:00 pm-02:50 pm	50	15	35	0	0	0	Kenyon D  Wilson	01/10-05/03	CADK 200	Lower Division Credit and Repeatable Course
1780	Music	21629	MUS	2010R	0	C	1.000	Ensemble	MW	03:25 pm-04:40 pm	30	6	24	0	0	0	Alison Elizabeth  Allerton	01/10-05/03	540MC 108	Lower Division Credit and Repeatable Course
1781	Music	24231	MUS	2010R	01	C	0.000-1.000	Ensemble: Singing Mocs	MW	03:25 pm-04:40 pm	30	4	26	0	0	0	Alison Elizabeth  Allerton	01/10-05/03	540MC 108	Lower Division Credit and Repeatable Course
1782	Music	21630	MUS	2011R	0	C	1.000	Piano Ensemble	N/A	TBD	10	4	6	0	0	0	Lynn Worcester  Jones	01/10-05/03	TBD	Lower Division Credit and Repeatable Course
1783	Music	21631	MUS	2013R	0	C	1.000	Pep Band	R	07:00 pm-09:00 pm	50	14	36	0	0	0	Stuart M  Benkert	01/10-05/03	FACT 104	Lower Division Credit and Repeatable Course
1784	Music	21632	MUS	2013R	01	C	0.000	Pep Band	R	07:00 pm-09:00 pm	50	11	39	0	0	0	Stuart M  Benkert	01/10-05/03	FACT 104	Lower Division Credit and Repeatable Course
1785	Music	21636	MUS	2050R	0	C	2.000	Fundamentals of Music Composition	MW	01:00 pm-01:50 pm	10	1	9	0	0	0	Jonathan B  McNair	01/10-05/03	FACT 218	Beyond the Classroom and Lower Division Credit and Repeatable Course
1786	Music	21068	MUS	2170	0	C	2.000	Diction for Singers	MW	02:00 pm-02:50 pm	10	4	6	0	0	0	Rebecca Tate  St Goar	01/10-05/03	FACT 212	Lower Division Credit
1787	Music	24232	MUS	2250	0	C	2.000	Percussion Methods	MWF	12:00 pm-12:50 pm	10	5	5	0	0	0	Monte C  Coulter	01/10-05/03	FACT 104	Lower Division Credit
1788	Music	21638	MUS	2511R	0	C	1.000	Piano Instruction	N/A	TBD	10	1	9	0	0	0	Lynn Worcester  Jones	01/10-05/03	TBD	Lower Division Credit and Music Fee Hourly and Repeatable Course
1789	Music	22917	MUS	2531R	0	C	1.000	Violin Instruction	N/A	TBD	2	1	1	0	0	0	Joshua Luke  Holritz	01/10-05/03	TBD	Lower Division Credit and Music Fee Hourly and Repeatable Course
1790	Music	24233	MUS	2532R	0	C	1.000	Viola Instruction	N/A	TBD	2	1	1	0	0	0	Joshua Luke  Holritz	01/10-05/03	TBD	Lower Division Credit and Music Fee Hourly and Repeatable Course
1791	Music	24674	MUS	2535R	01	C	1.000	Guitar Instruction	N/A	TBD	5	2	3	0	0	0	Stephen Lowell  Brannen	01/10-05/03	TBD	Lower Division Credit and Music Fee Hourly and Repeatable Course
1792	Music	24587	MUS	2550R	02	C	1.000	Voice Instruction	N/A	TBD	10	8	2	0	0	0	Perry   Ward	01/10-05/03	TBD	Lower Division Credit and Music Fee Hourly and Repeatable Course
1793	Music	24588	MUS	2550R	03	C	1.000	Voice Instruction	N/A	TBD	10	10	0	0	0	0	Rebecca Tate  St Goar	01/10-05/03	TBD	Lower Division Credit and Music Fee Hourly and Repeatable Course
1794	Music	22025	MUS	2571R	0	C	1.000	Flute Instruction	N/A	TBD	5	3	2	0	0	0	Ronda   Ford	01/10-05/03	TBD	Lower Division Credit and Music Fee Hourly and Repeatable Course
1795	Music	22606	MUS	2574R	0	C	1.000	Saxophone Instruction	N/A	TBD	2	1	1	0	0	0	Clinton J  Schmitt	01/10-05/03	TBD	Lower Division Credit and Music Fee Hourly and Repeatable Course
1796	Music	23713	MUS	2575R	0	C	1.000	Bassoon Instruction	N/A	TBD	2	2	0	0	0	0	Staci   Spring	01/10-05/03	TBD	Lower Division Credit and Music Fee Hourly and Repeatable Course
1797	Music	21641	MUS	2591R	0	C	1.000	Trumpet Instruction	N/A	TBD	5	3	2	0	0	0	Erika   Schafer	01/10-05/03	TBD	Lower Division Credit and Music Fee Hourly and Repeatable Course
1798	Music	22607	MUS	2593R	0	C	1.000	Trombone Instruction	N/A	TBD	3	1	2	0	0	0	Richard James  Stichler	01/10-05/03	TBD	Lower Division Credit and Music Fee Hourly and Repeatable Course
1799	Music	22031	MUS	2595R	0	C	1.000	Tuba Instruction	N/A	TBD	5	1	4	0	0	0	Kenyon D  Wilson	01/10-05/03	TBD	Lower Division Credit and Music Fee Hourly and Repeatable Course
1800	Music	22032	MUS	2610R	0	C	1.000	Percussion Instruction	N/A	TBD	10	4	6	0	0	0	Monte C  Coulter	01/10-05/03	TBD	Lower Division Credit and Music Fee Hourly and Repeatable Course
1801	Music	24235	MUS	2710	0	C	2.000	Musicianship III	TR	08:25 am-09:15 am	20	15	5	0	0	0	Jonathan B  McNair	01/10-05/03	FACT 218	Lower Division Credit
1802	Music	24236	MUS	2730	0	C	1.000	Musicianship Lab III	MW	08:00 am-08:50 am	15	16	-1	0	0	0	Jonathan B  McNair	01/10-05/03	CADK 306	Lower Division Credit
1803	Music	24237	MUS	2750	0	C	2.000	Aural Skills III	MW	09:00 am-09:50 am	20	14	6	0	0	0	Alison Elizabeth  Allerton	01/10-05/03	FACT 212	Lower Division Credit
1804	Music	21648	MUS	3000R	0	C	0.000	Seminar	R	02:00 pm-02:50 pm	50	11	39	0	0	0	Kenyon D  Wilson	01/10-05/03	540MC 108	Repeatable Course and Upper Division Credit
1805	Music	24582	MUS	3050R	01	C	1.000-4.000	Composition I	MW	01:00 pm-01:50 pm	10	4	6	0	0	0	Jonathan B  McNair	01/10-05/03	FACT 218	Repeatable Course and Upper Division Credit
1806	Music	20301	MUS	3100	0	C	2.000	Choral Conducting	MW	11:00 am-11:50 am	10	4	6	0	0	0	Joseph K  Ford	01/10-05/03	540MC 108	Upper Division Credit
1807	Music	20302	MUS	3110	01	C	3.000	Musics of the World	MWF	10:00 am-10:50 am	50	44	6	0	0	0	Monte C  Coulter	01/10-05/03	540MC 103	Non-Western Cultures and Upper Division Credit and Visual & Performing Arts
1808	Music	20303	MUS	3160	0	C	3.000	History of Music II	TR	09:25 am-10:40 am	20	14	6	0	0	0	Staci   Spring	01/10-05/03	FACT 218	Upper Division Credit
1809	Music	24583	MUS	3170	01	C	3.000	Survey of Jazz	TR	10:50 am-12:05 pm	40	22	18	0	0	0	Clinton J  Schmitt	01/10-05/03	FACT 104	Upper Division Credit and Visual & Performing Arts
1810	Music	24502	MUS	3200	01	C	3.000	African American Music: An Introduction	MWF	02:00 pm-02:50 pm	20	9	11	0	0	0	Erika   Schafer	01/10-05/03	FACT 218	Fine Arts (old) and Upper Division Credit and Visual & Performing Arts
1811	Music	21326	MUS	3280	0	C	2.000	Instrumental Conducting	MW	11:00 am-11:50 am	12	3	9	0	0	0	Randall Ogren  Coleman	01/10-05/03	FACT 104	Upper Division Credit
